telemetry_id,timestamp,vehicle_id,speed_kmh,accel_m_s2,event,lat,lon,heading_deg
T002097,2025-09-20T11:50:50,V004,69.9,-0.184,normal,52.384846,4.918201,140.23
T002098,2025-09-20T11:51:00,V004,62.09,0.519,normal,52.384789,4.91846,141.36
T002099,2025-09-20T11:51:10,V004,66.19,-0.207,normal,52.384855,4.918555,146.11
T002100,2025-09-20T11:51:20,V004,53.7,0.032,normal,52.385005,4.918599,142.7
T002101,2025-09-20T11:51:30,V004,55.56,0.449,normal,52.385005,4.918497,140.55
T002102,2025-09-20T11:51:40,V004,53.64,-0.505,normal,52.385042,4.918521,142.33
T002103,2025-09-20T11:51:50,V004,65.99,-0.56,normal,52.385117,4.918571,140.12
T002104,2025-09-20T11:52:00,V004,55.93,0.679,lane_change,52.385214,4.918544,139.17
T002105,2025-09-20T11:52:10,V004,67.11,-0.296,normal,52.385238,4.9188,142.99
T002106,2025-09-20T11:52:20,V004,52.54,0.346,normal,52.385249,4.919002,144.29
T002107,2025-09-20T11:52:30,V004,65.97,-0.888,normal,52.385248,4.91919,140.76
T002108,2025-09-20T11:52:40,V004,90.12,1.127,hard_accel,52.385187,4.919246,141.98
T002109,2025-09-20T11:52:50,V004,63.98,0.182,normal,52.38516,4.919193,145.7
T002110,2025-09-20T11:53:00,V004,71.0,-0.064,normal,52.38513,4.919422,146.21
T002111,2025-09-20T11:53:10,V004,54.22,0.187,normal,52.385026,4.919532,148.83
T002112,2025-09-20T11:53:20,V004,68.31,0.937,normal,52.385176,4.919695,147.28
T002113,2025-09-20T11:53:30,V004,62.8,-0.619,normal,52.385261,4.919839,148.06
T002114,2025-09-20T11:53:40,V004,50.28,0.019,normal,52.385326,4.919946,143.33
T002115,2025-09-20T11:53:50,V004,37.12,0.739,normal,52.385506,4.920256,145.22
T002116,2025-09-20T11:54:00,V004,39.68,-0.546,normal,52.385628,4.920248,146.3
T002117,2025-09-20T11:54:10,V004,33.5,-0.292,normal,52.385599,4.92028,142.42
T002118,2025-09-20T11:54:20,V004,65.11,-0.884,normal,52.385766,4.920547,146.99
T002119,2025-09-20T11:54:30,V004,56.1,1.119,normal,52.385914,4.920627,148.7
T002120,2025-09-20T11:54:40,V004,61.05,-1.102,normal,52.385852,4.920682,146.62
T002121,2025-09-20T11:54:50,V004,57.84,0.399,normal,52.385992,4.920722,148.59
T002122,2025-09-20T11:55:00,V004,66.98,-0.66,normal,52.385995,4.920873,145.64
T002123,2025-09-20T11:55:10,V004,67.33,-0.525,normal,52.386145,4.920916,143.1
T002124,2025-09-20T11:55:20,V004,60.51,0.532,normal,52.386161,4.920945,140.16
T002125,2025-09-20T11:55:30,V004,61.24,-0.371,normal,52.386158,4.921094,137.14
T002126,2025-09-20T11:55:40,V004,61.72,0.326,normal,52.386165,4.921176,138.45
T002127,2025-09-20T11:55:50,V004,76.7,0.69,normal,52.386118,4.921124,138.73
T002128,2025-09-20T11:56:00,V004,35.94,0.1,normal,52.38602,4.921198,140.98
T002129,2025-09-20T11:56:10,V004,51.95,0.445,normal,52.38582,4.921436,132.52
T002130,2025-09-20T11:56:20,V004,70.38,0.04,normal,52.385764,4.921597,131.34
T002131,2025-09-20T11:56:30,V004,73.29,0.064,normal,52.386077,4.92185,130.21
T002132,2025-09-20T11:56:40,V004,65.13,-0.317,normal,52.386175,4.921832,130.37
T002133,2025-09-20T11:56:50,V004,57.79,0.964,normal,52.386412,4.92203,130.45
T002134,2025-09-20T11:57:00,V004,82.34,0.371,normal,52.38643,4.922022,131.14
T002135,2025-09-20T11:57:10,V004,62.13,0.261,normal,52.386433,4.921945,131.4
T002136,2025-09-20T11:57:20,V004,60.37,0.385,normal,52.386655,4.921918,130.03
T002137,2025-09-20T11:57:30,V004,75.98,-0.339,normal,52.386742,4.922004,128.83
T002138,2025-09-20T11:57:40,V004,65.71,0.465,normal,52.386697,4.922197,128.67
T002139,2025-09-20T11:57:50,V004,71.28,0.778,normal,52.38681,4.922305,130.18
T002140,2025-09-20T11:58:00,V004,72.68,-0.69,normal,52.386985,4.922356,130.44
T002141,2025-09-20T11:58:10,V004,55.53,0.271,normal,52.386892,4.922302,128.08
T002142,2025-09-20T11:58:20,V004,81.21,0.031,normal,52.386989,4.922457,125.57
T002143,2025-09-20T11:58:30,V004,30.45,-0.26,normal,52.386902,4.922643,127.1
T002144,2025-09-20T11:58:40,V004,36.24,-0.547,normal,52.387072,4.922748,129.37
T002145,2025-09-20T11:58:50,V004,51.84,0.526,normal,52.387145,4.922692,132.58
T002146,2025-09-20T11:59:00,V004,54.92,0.104,normal,52.387258,4.922859,131.11
T002147,2025-09-20T11:59:10,V004,64.35,-0.104,normal,52.387286,4.923076,125.48
T002148,2025-09-20T11:59:20,V004,51.73,0.271,normal,52.387158,4.92333,126.62
T002149,2025-09-20T11:59:30,V004,59.86,-0.064,normal,52.387164,4.923348,124.47
T002150,2025-09-20T11:59:40,V004,57.54,-0.352,normal,52.387307,4.92347,124.16
T002151,2025-09-20T11:59:50,V004,84.05,0.064,normal,52.387556,4.923476,124.61
T002152,2025-09-20T12:00:00,V004,50.34,-0.014,normal,52.387635,4.923435,126.27
T002153,2025-09-20T12:00:10,V004,39.8,-0.887,normal,52.387616,4.923695,128.95
T002154,2025-09-20T12:00:20,V004,73.43,-0.315,normal,52.38772,4.923833,132.46
T002155,2025-09-20T12:00:30,V004,51.43,-0.632,normal,52.387854,4.924058,136.42
T002156,2025-09-20T12:00:40,V004,58.9,-0.826,normal,52.387917,4.923981,136.73
T002157,2025-09-20T12:00:50,V004,52.25,0.234,normal,52.387974,4.924086,131.66
T002158,2025-09-20T12:01:00,V004,68.85,-0.334,normal,52.388045,4.924217,129.83
T002159,2025-09-20T12:01:10,V004,43.51,0.521,normal,52.3881,4.924187,134.06
T002160,2025-09-20T12:01:20,V004,1.17,-2.852,hard_brake,52.38818,4.924436,134.5
T002161,2025-09-20T12:01:30,V004,75.55,-0.149,normal,52.388412,4.924476,141.04
T002162,2025-09-20T12:01:40,V004,62.97,-0.308,normal,52.388259,4.924601,139.9
T002163,2025-09-20T12:01:50,V004,72.87,-0.789,normal,52.388285,4.924604,146.84
T002164,2025-09-20T12:02:00,V004,75.15,0.003,normal,52.388242,4.924531,146.84
T002165,2025-09-20T12:02:10,V004,49.0,-0.745,normal,52.38841,4.924711,145.58
T002166,2025-09-20T12:02:20,V004,60.73,0.111,normal,52.388446,4.924826,143.44
T002167,2025-09-20T12:02:30,V004,66.06,0.36,normal,52.388552,4.924925,145.42
T002168,2025-09-20T12:02:40,V004,58.7,0.134,normal,52.388745,4.924961,141.18
T002169,2025-09-20T12:02:50,V004,56.25,0.197,normal,52.388686,4.925074,139.53
T002170,2025-09-20T12:03:00,V004,57.44,0.516,normal,52.388684,4.925295,139.38
T002171,2025-09-20T12:03:10,V004,73.0,-0.013,normal,52.388866,4.925283,132.6
T002172,2025-09-20T12:03:20,V004,56.89,-0.413,normal,52.388804,4.925421,132.31
T002173,2025-09-20T12:03:30,V004,67.2,-0.304,normal,52.388805,4.925515,137.47
T002174,2025-09-20T12:03:40,V004,64.16,-0.294,normal,52.388695,4.925563,138.77
T002175,2025-09-20T12:03:50,V004,48.43,-0.522,normal,52.388881,4.925435,136.79
T002176,2025-09-20T12:04:00,V004,63.62,0.392,normal,52.388873,4.925504,135.36
T002177,2025-09-20T12:04:10,V004,41.54,0.263,normal,52.388958,4.925655,136.37
T002178,2025-09-20T12:04:20,V004,64.82,-0.833,normal,52.389076,4.925764,134.84
T002179,2025-09-20T12:04:30,V004,70.69,-0.413,normal,52.389045,4.925661,136.24
T002180,2025-09-20T12:04:40,V004,73.46,-0.546,normal,52.388905,4.925881,134.63
T002181,2025-09-20T12:04:50,V004,48.57,0.159,normal,52.388933,4.926148,131.56
T002182,2025-09-20T12:05:00,V004,53.57,0.538,normal,52.388959,4.926205,135.1
T002183,2025-09-20T12:05:10,V004,63.41,0.224,normal,52.389003,4.926552,137.22
T002184,2025-09-20T12:05:20,V004,54.29,-0.351,normal,52.389048,4.926523,131.56
T002185,2025-09-20T12:05:30,V004,36.85,-0.159,normal,52.389048,4.92644,130.55
T002186,2025-09-20T12:05:40,V004,53.5,-0.696,normal,52.389044,4.926388,133.68
T002187,2025-09-20T12:05:50,V004,63.36,-0.658,normal,52.389124,4.926488,133.18
T002188,2025-09-20T12:06:00,V004,72.81,0.423,normal,52.389091,4.926344,131.44
T002189,2025-09-20T12:06:10,V004,80.27,0.722,normal,52.389132,4.926377,130.68
T002190,2025-09-20T12:06:20,V004,61.5,-0.357,normal,52.389126,4.926799,131.01
T002191,2025-09-20T12:06:30,V004,66.8,0.024,normal,52.389205,4.926689,130.47
T002192,2025-09-20T12:06:40,V004,71.53,0.36,normal,52.389366,4.926693,130.23
T002193,2025-09-20T12:06:50,V004,35.39,-0.832,normal,52.389531,4.926639,129.78
T002194,2025-09-20T12:07:00,V004,47.77,-0.524,normal,52.38971,4.926675,126.85
T002195,2025-09-20T12:07:10,V004,61.23,0.997,normal,52.389727,4.926703,123.78
T002196,2025-09-20T12:07:20,V004,78.67,-0.479,normal,52.389752,4.926693,120.51
T002197,2025-09-20T12:07:30,V004,67.56,-0.181,normal,52.389675,4.926744,120.78
T002198,2025-09-20T12:07:40,V004,63.96,-0.301,normal,52.38969,4.92689,122.53
T002199,2025-09-20T12:07:50,V004,57.26,-0.997,normal,52.38971,4.927126,119.71
T002200,2025-09-20T12:08:00,V004,65.12,0.041,normal,52.389698,4.927162,115.21
T002201,2025-09-20T12:08:10,V004,52.84,-0.013,normal,52.389686,4.927233,112.59
T002202,2025-09-20T12:08:20,V004,50.64,0.09,normal,52.389566,4.927358,116.8
T002203,2025-09-20T12:08:30,V004,51.68,-0.042,normal,52.389482,4.92728,115.86
T002204,2025-09-20T12:08:40,V004,76.09,-0.23,normal,52.389536,4.927332,115.22
T002205,2025-09-20T12:08:50,V004,49.92,-0.259,normal,52.389595,4.927341,112.83
T002206,2025-09-20T12:09:00,V004,55.21,-0.25,normal,52.389693,4.927525,114.54
T002207,2025-09-20T12:09:10,V004,65.65,-0.494,normal,52.389717,4.927805,114.17
T002208,2025-09-20T12:09:20,V004,49.44,-0.417,normal,52.389768,4.927782,111.99
T002209,2025-09-20T12:09:30,V004,62.71,-0.486,normal,52.389943,4.928006,108.9
T002210,2025-09-20T12:09:40,V004,62.71,0.287,normal,52.389988,4.927901,110.03
T002211,2025-09-20T12:09:50,V004,52.51,0.153,normal,52.389975,4.927995,110.82
T002212,2025-09-20T12:10:00,V004,33.04,-3.561,hard_brake,52.389906,4.928096,107.11
T002213,2025-09-20T12:10:10,V004,48.68,0.971,normal,52.390035,4.927988,110.79
T002214,2025-09-20T12:10:20,V004,76.59,-0.463,normal,52.389915,4.927959,108.87
T002215,2025-09-20T12:10:30,V004,63.09,0.559,normal,52.389881,4.927917,102.19
T002216,2025-09-20T12:10:40,V004,47.42,-0.13,normal,52.389973,4.92783,106.78
T002217,2025-09-20T12:10:50,V004,61.52,0.079,normal,52.389832,4.92758,106.47
T002218,2025-09-20T12:11:00,V004,62.06,0.336,normal,52.389821,4.927625,107.77
T002219,2025-09-20T12:11:10,V004,33.08,-0.239,normal,52.389884,4.927685,112.79
T002220,2025-09-20T12:11:20,V004,76.09,-0.528,normal,52.389895,4.927743,109.78
T002221,2025-09-20T12:11:30,V004,48.12,-0.446,normal,52.389847,4.927905,111.22
T002222,2025-09-20T12:11:40,V004,85.08,-1.053,normal,52.389838,4.927743,114.75
T002223,2025-09-20T12:11:50,V004,69.54,0.303,normal,52.38997,4.927767,111.94
T002224,2025-09-20T12:12:00,V004,46.48,0.291,normal,52.390203,4.928144,116.33
T002225,2025-09-20T12:12:10,V004,56.23,0.792,normal,52.390267,4.928321,112.1
T002226,2025-09-20T12:12:20,V004,71.07,0.207,normal,52.390118,4.928498,111.81
T002227,2025-09-20T12:12:30,V004,41.54,-2.814,hard_brake,52.390225,4.928446,108.59
T002228,2025-09-20T12:12:40,V004,74.14,-0.041,normal,52.390235,4.928492,110.67
T002229,2025-09-20T12:12:50,V004,55.49,0.232,normal,52.390175,4.928286,107.78
T002230,2025-09-20T12:13:00,V004,59.06,0.545,normal,52.390145,4.928427,105.92
T002231,2025-09-20T12:13:10,V004,71.4,0.091,normal,52.39012,4.928665,103.29
T002232,2025-09-20T12:13:20,V004,76.81,1.752,hard_accel,52.390029,4.928561,99.68
T002233,2025-09-20T12:13:30,V004,48.9,-0.11,normal,52.390072,4.928492,97.38
T002234,2025-09-20T12:13:40,V004,51.52,-1.945,hard_brake,52.390305,4.928558,97.25
T002235,2025-09-20T12:13:50,V004,62.01,-0.246,normal,52.390245,4.928646,96.94
T002236,2025-09-20T12:14:00,V004,49.06,0.445,normal,52.390475,4.928651,96.3
T002237,2025-09-20T12:14:10,V004,43.31,0.954,normal,52.390546,4.928623,94.3
T002238,2025-09-20T12:14:20,V004,36.82,0.451,normal,52.390586,4.928597,93.23
T002239,2025-09-20T12:14:30,V004,56.47,0.374,normal,52.390604,4.928661,88.47
T002240,2025-09-20T12:14:40,V004,59.35,0.174,normal,52.390574,4.928801,86.37
T002241,2025-09-20T12:14:50,V004,66.05,-0.388,normal,52.390653,4.928865,85.71
T002242,2025-09-20T12:15:00,V004,69.85,-0.434,normal,52.390755,4.928918,86.59
T002243,2025-09-20T12:15:10,V004,55.03,-0.439,normal,52.390562,4.928777,87.11
T002244,2025-09-20T12:15:20,V004,59.0,0.277,normal,52.390867,4.928951,83.42
T002245,2025-09-20T12:15:30,V004,50.9,-0.195,lane_change,52.390736,4.929015,84.71
T002246,2025-09-20T12:15:40,V004,61.05,-0.014,normal,52.390733,4.929032,85.07
T002247,2025-09-20T12:15:50,V004,71.62,0.209,normal,52.390528,4.929133,89.4
T002248,2025-09-20T12:16:00,V004,61.21,-0.42,normal,52.390551,4.929102,84.91
T002249,2025-09-20T12:16:10,V004,73.96,-0.251,normal,52.390555,4.929122,84.5
T002250,2025-09-20T12:16:20,V004,71.42,0.161,normal,52.390553,4.929205,87.6
T002251,2025-09-20T12:16:30,V004,77.49,-0.145,normal,52.390634,4.929193,86.71
T002252,2025-09-20T12:16:40,V004,61.55,-0.099,normal,52.39066,4.929066,83.97
T002253,2025-09-20T12:16:50,V004,53.61,-0.516,normal,52.390763,4.928919,81.52
T002254,2025-09-20T12:17:00,V004,67.45,-0.092,lane_change,52.39069,4.929042,83.87
T002255,2025-09-20T12:17:10,V004,80.02,3.547,hard_accel,52.390747,4.929108,79.23
T002256,2025-09-20T12:17:20,V004,67.08,-0.223,normal,52.390734,4.92917,78.23
T002257,2025-09-20T12:17:30,V004,52.05,-0.574,normal,52.390747,4.929101,75.6
T002258,2025-09-20T12:17:40,V004,50.06,0.479,normal,52.390824,4.929169,73.2
T002259,2025-09-20T12:17:50,V004,74.6,0.262,normal,52.390824,4.929191,74.52
T002260,2025-09-20T12:18:00,V004,47.85,0.106,normal,52.390863,4.929189,73.34
T002261,2025-09-20T12:18:10,V004,72.27,-0.659,normal,52.390798,4.92925,74.04
T002262,2025-09-20T12:18:20,V004,67.03,-0.588,normal,52.390957,4.929355,70.31
T002263,2025-09-20T12:18:30,V004,61.13,-0.769,normal,52.39108,4.929635,72.8
T002264,2025-09-20T12:18:40,V004,37.29,0.216,normal,52.39114,4.929773,73.44
T002265,2025-09-20T12:18:50,V004,77.83,0.51,normal,52.391166,4.929946,77.15
T002266,2025-09-20T12:19:00,V004,48.78,0.233,normal,52.391206,4.930148,75.93
T002267,2025-09-20T12:19:10,V004,71.44,0.975,normal,52.391363,4.930127,77.28
T002268,2025-09-20T12:19:20,V004,51.71,-0.221,normal,52.391479,4.930158,79.63
T002269,2025-09-20T12:19:30,V004,50.75,-0.162,normal,52.391638,4.93012,80.92
T002270,2025-09-20T12:19:40,V004,68.02,0.053,normal,52.391654,4.930108,86.01
T002271,2025-09-20T12:19:50,V004,66.46,-0.115,normal,52.391752,4.930126,81.02
T002272,2025-09-20T12:20:00,V004,46.26,0.249,normal,52.391921,4.930112,81.55
T002273,2025-09-20T12:20:10,V004,77.24,-0.32,normal,52.391878,4.930209,80.33
T002274,2025-09-20T12:20:20,V004,57.53,-0.697,normal,52.391829,4.930331,78.9
T002275,2025-09-20T12:20:30,V004,60.83,-0.895,normal,52.391907,4.930244,83.38
T002276,2025-09-20T12:20:40,V004,56.44,0.24,normal,52.391833,4.930276,81.52
T002277,2025-09-20T12:20:50,V004,46.77,-0.263,normal,52.391702,4.93031,84.07
T002278,2025-09-20T12:21:00,V004,68.82,-0.585,normal,52.391869,4.930204,80.91
T002279,2025-09-20T12:21:10,V004,63.47,-0.31,normal,52.392054,4.930182,83.97
T002280,2025-09-20T12:21:20,V004,50.34,0.976,normal,52.391986,4.930356,83.9
T002281,2025-09-20T12:21:30,V004,71.33,-0.555,normal,52.391893,4.93053,83.06
T002282,2025-09-20T12:21:40,V004,60.66,0.364,normal,52.391878,4.930404,78.45
T002283,2025-09-20T12:21:50,V004,60.92,0.211,normal,52.392053,4.930531,77.6
T002284,2025-09-20T12:22:00,V004,81.32,0.671,normal,52.392062,4.930424,75.54
T002285,2025-09-20T12:22:10,V004,48.57,2.782,hard_accel,52.392121,4.930446,80.79
T002286,2025-09-20T12:22:20,V004,40.55,-0.78,normal,52.392204,4.930505,80.94
T002287,2025-09-20T12:22:30,V004,43.25,0.496,normal,52.392271,4.930665,79.15
T002288,2025-09-20T12:22:40,V004,64.36,-0.125,normal,52.392471,4.930714,77.23
T002289,2025-09-20T12:22:50,V004,55.69,0.637,normal,52.392449,4.930662,73.16
T002290,2025-09-20T12:23:00,V004,56.65,0.408,normal,52.392488,4.93059,77.72
T002291,2025-09-20T12:23:10,V004,48.69,0.498,normal,52.392562,4.93068,81.49
T002292,2025-09-20T12:23:20,V004,79.98,1.184,normal,52.392607,4.930674,81.29
T002293,2025-09-20T12:23:30,V004,84.01,0.141,normal,52.392535,4.930695,87.83
T002294,2025-09-20T12:23:40,V004,70.79,0.721,normal,52.392437,4.930882,87.79
T002295,2025-09-20T12:23:50,V004,41.91,-0.202,normal,52.392338,4.931004,91.08
T002296,2025-09-20T12:24:00,V004,54.16,0.27,normal,52.392461,4.931264,92.78
T002297,2025-09-20T12:24:10,V004,69.93,-0.251,normal,52.392429,4.931212,91.05
T002298,2025-09-20T12:24:20,V004,59.45,0.24,normal,52.392526,4.931197,91.6
T002299,2025-09-20T12:24:30,V004,70.83,0.187,normal,52.392584,4.931289,92.72
T002300,2025-09-20T12:24:40,V004,74.97,-1.03,normal,52.392537,4.931577,88.81
T002301,2025-09-20T12:24:50,V004,82.89,-0.306,normal,52.392492,4.931552,89.67
T002302,2025-09-20T12:25:00,V004,52.14,0.115,normal,52.392555,4.931627,93.09
T002303,2025-09-20T12:25:10,V004,60.98,-1.129,normal,52.392613,4.931855,91.02
T002304,2025-09-20T12:25:20,V004,63.7,2.674,hard_accel,52.392712,4.931931,90.39
T002305,2025-09-20T12:25:30,V004,4.33,-1.271,hard_brake,52.392716,4.932123,87.06
T002306,2025-09-20T12:25:40,V004,68.42,0.65,normal,52.392682,4.932428,85.61
T002307,2025-09-20T12:25:50,V004,66.76,-0.391,normal,52.392743,4.932534,84.39
T002308,2025-09-20T12:26:00,V004,53.44,0.682,normal,52.392935,4.932659,89.13
T002309,2025-09-20T12:26:10,V004,40.82,0.604,normal,52.392797,4.932818,88.18
T002310,2025-09-20T12:26:20,V004,55.39,-1.074,normal,52.392767,4.932779,86.59
T002311,2025-09-20T12:26:30,V004,68.77,0.058,normal,52.392876,4.932672,86.3
T002312,2025-09-20T12:26:40,V004,81.24,1.773,hard_accel,52.392948,4.932761,81.18
T002313,2025-09-20T12:26:50,V004,51.45,0.759,normal,52.393058,4.932756,74.1
T002314,2025-09-20T12:27:00,V004,73.29,0.143,normal,52.393065,4.932952,69.96
T002315,2025-09-20T12:27:10,V004,67.47,0.697,normal,52.392954,4.93306,70.93
T002316,2025-09-20T12:27:20,V004,64.96,-0.39,normal,52.393171,4.933254,70.92
T002317,2025-09-20T12:27:30,V004,44.48,-0.799,normal,52.39333,4.93318,73.53
T002318,2025-09-20T12:27:40,V004,45.0,-0.324,normal,52.393377,4.93337,68.97
T002319,2025-09-20T12:27:50,V004,50.03,0.788,normal,52.393343,4.933164,68.36
T002320,2025-09-20T12:28:00,V004,56.08,0.463,normal,52.393344,4.9331,63.58
T002321,2025-09-20T12:28:10,V004,81.61,1.161,normal,52.393417,4.933246,64.38
T002322,2025-09-20T12:28:20,V004,52.05,-0.722,normal,52.393442,4.933255,60.25
T002323,2025-09-20T12:28:30,V004,69.26,0.521,normal,52.39349,4.933277,59.52
T002324,2025-09-20T12:28:40,V004,54.42,0.377,normal,52.393701,4.933359,60.14
T002325,2025-09-20T12:28:50,V004,65.67,-0.143,normal,52.393844,4.9336,58.96
T002326,2025-09-20T12:29:00,V004,59.24,0.388,normal,52.393777,4.933439,52.18
T002327,2025-09-20T12:29:10,V004,62.12,0.07,normal,52.393834,4.933659,57.17
T002328,2025-09-20T12:29:20,V004,64.44,0.23,lane_change,52.393832,4.933886,55.67
T002329,2025-09-20T12:29:30,V004,57.01,0.34,normal,52.393912,4.933896,50.85
T002330,2025-09-20T12:29:40,V004,64.49,0.49,normal,52.393956,4.933882,53.13
T002331,2025-09-20T12:29:50,V004,74.81,0.043,normal,52.394303,4.933938,55.52
T002332,2025-09-20T12:30:00,V004,50.95,0.889,normal,52.394396,4.933922,54.62
T002333,2025-09-20T12:30:10,V004,74.23,-0.108,normal,52.394432,4.934034,59.23
T002334,2025-09-20T12:30:20,V004,56.82,0.942,normal,52.394666,4.934161,57.0
T002335,2025-09-20T12:30:30,V004,55.55,-0.564,normal,52.394737,4.934044,57.53
T002336,2025-09-20T12:30:40,V004,68.39,-0.493,normal,52.394635,4.934004,59.06
T002337,2025-09-20T12:30:50,V004,55.91,-0.463,normal,52.394673,4.933931,63.61
T002338,2025-09-20T12:31:00,V004,63.83,0.478,normal,52.394784,4.934027,57.78
T002339,2025-09-20T12:31:10,V004,35.14,-2.354,hard_brake,52.394882,4.934202,64.65
T002340,2025-09-20T12:31:20,V004,35.0,0.745,normal,52.395033,4.934143,68.17
T002341,2025-09-20T12:31:30,V004,65.01,-0.263,normal,52.395098,4.934317,69.52
T002342,2025-09-20T12:31:40,V004,42.71,0.2,normal,52.395157,4.934276,67.12
T002343,2025-09-20T12:31:50,V004,43.62,0.32,normal,52.395066,4.934432,64.47
T002344,2025-09-20T12:32:00,V004,64.4,-0.508,normal,52.395269,4.934468,65.34
T002345,2025-09-20T12:32:10,V004,66.44,-0.695,normal,52.395289,4.934485,66.82
T002346,2025-09-20T12:32:20,V004,74.46,0.141,normal,52.395241,4.934692,67.91
T002347,2025-09-20T12:32:30,V004,46.93,-0.139,normal,52.395554,4.934977,68.39
T002348,2025-09-20T12:32:40,V004,51.1,0.249,normal,52.395772,4.934814,69.69
T002349,2025-09-20T12:32:50,V004,65.57,-0.673,normal,52.395777,4.934956,63.13
T002350,2025-09-20T12:33:00,V004,74.69,-0.178,normal,52.395639,4.935047,62.33
T002351,2025-09-20T12:33:10,V004,62.31,-0.091,normal,52.395617,4.935196,58.18
T002352,2025-09-20T12:33:20,V004,49.46,-1.219,normal,52.395825,4.935093,58.06
T002353,2025-09-20T12:33:30,V004,78.08,0.498,normal,52.395892,4.935033,61.98
T002354,2025-09-20T12:33:40,V004,29.71,-3.294,hard_brake,52.395808,4.935023,59.25
T002355,2025-09-20T12:33:50,V004,57.23,0.75,normal,52.395936,4.935118,57.13
T002356,2025-09-20T12:34:00,V004,42.77,-0.346,normal,52.395965,4.9351,54.58
T002357,2025-09-20T12:34:10,V004,68.69,-0.261,normal,52.39595,4.935131,52.43
T002358,2025-09-20T12:34:20,V004,70.23,-0.621,normal,52.395943,4.935301,54.09
T002359,2025-09-20T12:34:30,V004,51.53,0.573,normal,52.396123,4.935617,56.45
T002360,2025-09-20T12:34:40,V004,81.01,0.227,normal,52.396228,4.935778,60.86
T002361,2025-09-20T12:34:50,V004,52.95,0.7,normal,52.396129,4.935951,57.84
T002362,2025-09-20T12:35:00,V004,67.5,-0.104,lane_change,52.396216,4.935999,59.9
T002363,2025-09-20T12:35:10,V004,62.68,-0.021,normal,52.396277,4.935963,62.45
T002364,2025-09-20T12:35:20,V004,35.69,-0.841,normal,52.396285,4.935993,67.41
T002365,2025-09-20T12:35:30,V004,66.53,-0.312,normal,52.396298,4.936056,64.62
T002366,2025-09-20T12:35:40,V004,65.45,0.085,normal,52.396262,4.935987,58.61
T002367,2025-09-20T12:35:50,V004,38.8,0.194,normal,52.396245,4.936155,57.77
T002368,2025-09-20T12:36:00,V004,78.3,0.912,normal,52.396324,4.936407,66.2
T002369,2025-09-20T12:36:10,V004,65.5,-0.925,normal,52.396347,4.936492,62.91
T002370,2025-09-20T12:36:20,V004,74.87,0.115,normal,52.396451,4.936692,64.37
T002371,2025-09-20T12:36:30,V004,39.41,-0.188,normal,52.396423,4.936907,57.72
